"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2015",1840.23,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2015",1217.13,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2015",2017.76,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2015",1350.42,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2015",936.59,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2015",1552.69,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2015",1039.16,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2015",1224.71,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2015",2030.34,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2015",1358.83,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2014",1400.53,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",2338.2,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2014",1860.61,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2014",1034.07,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2014",1726.38,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2014",1373.76,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2014",1409.73,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2014",2353.56,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2014",1872.83,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2014",1689.06,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",2819.89,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2014",2243.91,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2014",1043.83,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2014",1742.68,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2014",1386.73,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2014",1705.88,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2014",2847.98,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2014",2266.26,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2014",1133.25,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Estonia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",1891.98,,"Currency: EST - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
